text,label
This email was sent on behalf of Gutter Protector.,0
You opted in to receive 3rd party emails from one of our affiliates.,0
"To unsubscribe, click here or write to 1216 Broadway, Floor 2 | New York City, NY 10001  Unsubscribe Here  6547 N Academy Boulevard #1170  80918 Colorado Springs CO.",0
PPP For Nonprofits Re-Opens This Week,0
"Noprofit Execs & Board Members  PPP For Nonprofits Re-Opens This Week  (Because of your important work with CHARITABLE ORGANIZATIONS)  VISIT HERE or Press Handshake Below  Dear Noprofit Execs & Colleagues In Service,  The U.S. Small Business Administration (SBA), in consultation with the Treasury Department, announced  this weekend that the Paycheck Protection Program (PPP) will re-open the week of January 11 for new  nonprofits and certain existing PPP charities.",0
"To promote access to capital, initially only community financial  institutions will be able to make First Draw PPP Loans on Monday, January 11, and Second Draw PPP Loans  on Wednesday, January 13.",0
The PPP will open to all participating lenders shortly thereafter.,0
"Updated PPP  guidance outlining Program changes to enhance its effectiveness and accessibility was released on January 6  in accordance with the Economic Aid to Hard-Hit Small Businesses, Non-Profits, and Venues Act.",0
"This round of the PPP continues to prioritize millions of Americans employed by nonprofits by authorizing up  to $284 billion toward job retention and certain other expenses through March 31, 2021, and by allowing  certain existing PPP borrowers to apply for a Second Draw PPP Loan.",1
"The historically successful Paycheck Protection Program served as an economic lifeline to thousands of  nonprofits and their employees when they needed it most,"" said Administrator Jovita Carranza.
",1
"""""Today's guidance builds on the success of the program and adapts to the changing needs of charities  by providing targeted relief and a simpler forgiveness process to ensure their path to recovery."" The Paycheck Protection Program has successfully provided 5.2 million loans worth $525 billion to  America's small businesses, supporting more than 51 million jobs,"""" said Treasury Secretary Steven T.  Mnuchin.",1
"""""ceThis updated guidance enhances the PPP's targeted relief to small businesses most  impacted by COVID-19.",0
"We are committed to implementing this round of PPP quickly to continue supporting  American small businesses and their workers.""  Key PPP updates include:  #1 Nonprofits can set their PPP loan,s covered period to be any length between 8 and 24 weeks to best  meet their business needs... VISIT HERE FOR ENTIRE ARTICLE  Inside Charity is pleased to report that over 300,000 executives, staff, board members, ministry leaders and  volunteers rely on Inside Charity for their nonprofit news.",0
We're grateful to everyone who has participated  and want to encourage as many as people as possible to continue to share their experiences.,0
Your written  comments and contributions have helped your colleagues navigate this process.,0
We are all in the throes of the global pandemic.,1
"Charities everywhere are feeling the effects of isolation  measures, business shutdowns, travel bans, and markets crashing.",1
InsideCharity is here to make sure receive  the information you require to navigate these unprecedented times.,0
We're in direct contact with the financial  experts at the SBA to provide you real-time updates you need to navigate CARE Act funding.,0
VISIT HERE TO SUBSCRIBE  We look forward to hearing from you.,0
"Warmly,  Louis Fawcett, CNC  Contributing Editor  You are subscribed to this email as bruce@untroubled.org  Click here to modify your preferences or unsubscribe.",0
Refreshing Summer Savings - Get $250 off gutter guards from Gutter Protector,0
This is an advertisement.,0
This email was sent on behalf of Gutter Protector.,0
You opted in to receive 3rd party emails from one of our affiliates.,0
"To unsubscribe, click here or write to 1216 Broadway, Floor 2 | New York City, NY 10001  Unsubscribe Here  6547 N Academy Boulevard #1170  80918 Colorado Springs CO.",0
$6.58 for a premium bottle of wine?,0
"Splash Wines  I you do not wish to receive future messages click here to unsubscribe  Splash Wines | 1191 E Iron Eagle Dr., Suite #101 - Eagle, ID 83616  Unsubscribe Here  6547 N Academy Boulevard Eagle, ID 80918 Colorado Springs CO",0
20 New Weight Loss Product for the New Year,0
"Gadgets Laboratory  I you do not wish to receive future messages click here to unsubscribe  Gadgets Laboratory | 14300 Black Ave #1437, Pleasanton, CA 94566  Unsubscribe Here  6547 N Academy Boulevard #1170 80918 Colorado Springs CO",0
Keep yourself AND your wine warm this winter - 71% off!,0
"Splash Wines  I you do not wish to receive future messages click here to unsubscribe  Splash Wines | 1191 E Iron Eagle Dr., Suite #101 - Eagle, ID 83616  Unsubscribe Here  6547 N Academy Boulevard #1170 80918 Colorado Springs CO",0
Best Engineer's Collection Funny Tee Shirt,0
Send Your Love From Afar! 16x20 Canvas Prints ONLY $14.99!,0
This is an advertisement.,0
This email was sent on behalf of Easy Canvas Prints.,0
"To stop receiving emails about Easy Canvas Prints, Unsubscribe or write to:  11525A Stonehollow Dr. Suite 100 Austin, TX 78758  Leave Here  6547 N Academy Boulevard #1170  80918 Colorado Springs CO",0
Testing For COVID19 Has Been Made Simpler With All New Pulse Oximeter,0
AMERICA DAILY COVID19  MEDICAL UPDATE  TU me ene  021  At Your Fingertips May Be The Most  Important Test!,0
Ever heard of an oximeter?,0
"If you have a lung or heart condition, you may  use one periodically at home to monitor your condition.",0
"Or, maybe you've  had one clipped to your finger during a trip the ER or while in the hospital.",0
"Regardless of your past familiarity with them, you may have noticed  lately that pulse oximeters are popping up in the news and your social  feeds, in conversation with friends and family and, if you're like me, your  CVS receipt full of coupons ?",0
all because of COVID-19.,0
A pulse oximeter is a painless and reliable way for clinicians to measure a  persons blood oxygen levels.,0
"When you breathe, oxygen enters your  lungs, passes through thin membranes and enters your blood  stream..where it is then picked up by red blood cells and carried around  the body to various organs.",0
Take An Additional 50% Off The Oximeter by visiting here!,0
Main Factor In Detecting The Illness  At home monitoring not just your temperature.,0
By Tony Newiyer Read more here  ,0
This Little Heater is Saving Americans Thousands on Electricity Bills,0
"Stay Warm & Cozy and save big tim  IF you'd prefer not to receive future emails, Unsubscribe Here,  Instaheater | 23638 W. Lyons Avenue #468 - Newhall, CA 91321  Unsubscribe Here  6547 N Academy Boulevard #1170  80918 Colorado Springs CO",0
Keep Your Coffee Warm All Morning Using Mug Warmer By Homestyle Goods,0
Keep Your Drink  Perfectly Hot.,0
Power on Contact  The  is  ane e)  Nag  i  ree  ceig  Myon  wh  FeruesCRaaCR Cy  Rp  ra  Pea a ene Ros  ie  5  seat  Cite  en you n  it.,0
Still Waking up?,0
"No worries, it's completely spillproof.",0
"Rally Edwards Intellectual Services  110 Lambert, Stockton, NJ, 08559  MANAGE SUBSCRIPTION PREFERENCES.",0
Let Gutter Protector make your summer! Get 10% off gutter guards,0
This is an advertisement.,0
This email was sent on behalf of Gutter Protector.,0
You opted in to receive 3rd party emails from one of our affiliates.,0
"To unsubscribe, click here or write to 1216 Broadway, Floor 2 | New York City, NY 10001  Unsubscribe Here  6547 N Academy Boulevard #1170  80918 Colorado Springs CO.",0
20 Weight Loss Gadgets You've Never Heard,0
"Gadgets Laboratory  I you do not wish to receive future messages click here to unsubscribe  Gadgets Laboratory | 14300 Black Ave #1437, Pleasanton, CA 94566  Unsubscribe Here  6547 N Academy Boulevard #1170  """"80918 Colorado Springs CO",0
REPLY FOR MORE DETAILS,0
"Good day to you,  I'm a brand ambassador of ( D.C.I ), It's an investment platform for people who want to either save money for business purposes or those that want to increase their income, whatever you invest you gain 10.00% of it Daily, 50.00% Weekly, 100.00% Monthly and 5.00% Hourly, no referral needed.",1
"It's not a scam, and they trade in crypto-currency exchange so they share profits with investors.",0
The minimum amount to start with is $50.00 and above.,0
Get back to me if you are interested for more details.,0
Yours Sincerely Hon.,0
George Harry Email: officefile04161956@gmail.com,0
All New Mug Warmer Keeps Your Coffee Warm All Morning Long,0
Keep your Drink Hot  Without the Microwav  The Homestyle Mug Warmer  SCR A eos aan kOe UCR ea CRC teCA mod  ee ete CRU Sco ens act cera cena  Stein erte MN CRC intem CRE nce Na Bc cctase  Peo meen occ mi COR Citaen seroma tage  FCC eette menos RCo acerca meses  ERGs Ene R UCR NCAR  Still Waking Up?,0
No worries!,0
The Mug Heater is  completely spillproof.,0
Ea  OV Cm oa abate,0
13 prescription drugs that destroy your brain,1
"Though bizarre, Harvard researchers have discovered a  shocking link between your sleep and the onset of Alzheimer's.",1
The big question is - do you sleep on your side or on your back?,0
"Because further research shows, ONE of these position:  is linked to the first signs of dementia.",1
"Sleeping In THIS Position Is Linked To Alzheimer:  To your health,  Dr. Will Mitchell, DOM, MS Nutrition  If you'd prefer not to receive future emails, Unsubscribe Here  rain Blueprint 321 N Central Expressway Suite 351 - McKinney, TX 75070  Unsubscribe Here  6547 N Academy Boulevard #1170  80918 Colorado Springs CO",0
2021 ORDER,0
"Dear bruce,  We are Interested in buying your product  Kindly send your company's latest catalog and your best price list.",0
Also send us more information about your company for our ref.,0
"with your conditions and terms as below,  *Delivery time  *Payment term ( LC or TT )  *Minimum order quantity  Best Regards  Ahmad Danish  (Export Manager)  MEGA POINT TECHNOLOGIES SDN.",0
"BHD  38, jalan taman pertama 2, 2, regat Convent,  Taman Pertama, 34000 Taiping, Perak, Malaysia  Phone: +60 12-522 1893  Email  mportmegapoint@yahoo.com",0
Continuity Fairs -2021 Attendees Email List,0
"Hi,  Are you interested in acquiring contact list of Continuity Fairs- 2021 Attendees List?",0
"If interested, kindly email me for more information on the counts and cost to acquire the list.",0
"Regards,  Jessica Collins| Sales Team|  Email: jessicac@leadsonmail.us  """"If you don""""t wish to receive email from us please reply back with Opt Out""",0
The Portable Heat You and Need to stay Cozy & Comfy All Winter Long,0
"Stay Warm & Cozy and save big tim  IF you'd prefer not to receive future emails, Unsubscribe Here,  Instaheater | 23638 W. Lyons Avenue #468 - Newhall, CA 91321  Unsubscribe Here  6547 N Academy Boulevard #1170  80918 Colorado Springs CO",0
?utf-8?B?5ZGY5bel56ev5p6B5oCn5LiN6auY77yM5LyY56eA5Lq65omN5LiN5pat5rWB?,0
 ?utf-8?B?5aSx77yM5aSW6YOo5Lq65omN5LiN5oS/5Yqg5YWl77yf5Zuw5omw5oKo5aSa?,0
 ?utf-8?B?5bm055qE6Zeu6aKY5pyJ6Kej5Yaz5pa55qGI5LqG77yB?,0
Five Nonprofit Board NO-NOs,0
"Five NO-NOs When Working With Nonprofit Boards:  1  ""Let's have an annual retreat"" (why waste a good weekend?)",1
"2  ""Let's hire someone to do board training"" (why am I training my bosses?)",1
"2  ""Let's get our members to fund raise"" (it's never worked...it never will)  4.",1
Let's recruit more board members (why add to the crazy-making?),1
"&  ""Let's vote on a having a feasibility study"" (consultants are lying to you.)",1
"Major Gifts Ramp-Up is the single greatest virtual conference event I've experienced since the start of the pandemicl"" ~  Deanna Woodall, YWCA Quad-Cities  (Video conference with your colleagues to learn how to raise major gifts using virtual technology)  VISIT HERE or press GET STARTED button below  Dear Colleagues in Nonprofit Service,  Here's a list of five NO-NOs when working with a nonprofit board ",0
" 1. Let's have an annual retreat"" (why waste a good weekend?)",1
2. Let's hire someone to do board training (why am I training my bosses?),1
"3. ""Let's get our members to fund raise"" (it's never worke:  it never will)  ",1
4. Let's recruit more board members (why add to the crazy-making?),1
5. Let's vote on a having a feasibility study (consultants are lying to you.),1
I'm sharing this message with you this morning to affirm what you already know.,0
Your Board of Directors is not your real  problem nor is it your solution.,0
"When it's all said and done, there's one thing all boards have in common...THEY DO NOT  FUNCTION.",1
There's a better way.,0
Allow me to explain.,0
#NAME?,0
UNPAID VOLUNTEER BOARD MEMBERS DON'T GOVERN.,0
Actual governance occurs when a person (with a full-time salary) supported by various paid staff (the formation of a  government) is empowered to perform the daily tasks of decision-making and oversight.,0
Strong CEOs GOVERN!,0
"Boardsmanship is not Vi:  ning: VISION is the way MISSION is achieved and is never the responsibility of the board  because the board isn,t being paid to accomplish it.",0
STRONG CEOs DETERMINE VISION.,1
(I'II agree that board  members hold their compensated leader accountable to achieve MISSION.),0
Here's what you do.,0
Hire a strong CEO who can  be trusted to design a HEROIC VISION OF SCALE that accomplishes mission in ways you never dreamed possible.,1
"Believe me,  strong CEOs are already doing it their way even if they're forced to label it ""02BOARD VISION.""  Boardsmanship is not Policy-Making: Hire a CEO whose depth of experience and formal education has already equipped  them as a management expert.",0
The right CEO has been properly trained to oversee the creation of policies that work.,0
Board  Members never write policy anyway.,0
Someone else does the heavy-lifting and they rubber stamp it.,0
Boardsmanship is not Volunteerism: Eliminate the special events committee.,0
Eliminate the fundraising  committee.,1
Eliminate the public relations committee.,1
Eliminate the strategic planning committee.,1
"(Here,s a good rule of  thumb - remove everything from your by-laws that,'s not related to IRS compliance.)",0
Re-assemble these groups as  volunteers (non-board members) who serve you directly.,0
"For example, a group of social workers is assembled to serve the  program director, or a campaign cabinet comprised of community volunteers is built to advance fundraising.",0
"You now have  individuals in their sweet spots, who are no longer saddled with arcane tasks.",1
"Boardsmanship is not Management: Board members have no authority over the day-to-day operations of a nonprofit  UNLESS there,s a written directive recorded in board meeting minutes with a motion, second  and full vote.",0
Members cannot unilaterally exercise power.,0
Nor can committees.,0
"Conversely, board members actually need  to receive permission from the CEO if they intend to act on behalf of the nonprofit in a manner that could affect daily  operations.",0
"By the way, I've figured out this whole BOARD THING!",1
"Here,s how it works:  Great boards do TWO things:  They provide.",0
"\DVICE & ACCOUNTABILITY  The STRONG CEO is named chair of the nominations committee and fills these SIX POSITIONS (yes, you only need six [plus]):  Business Expert (Chair) Entrepreneur  Program Expert (Secretary) Specific  Finance Expert (Treasurer) Accountant  Legal Expert (Member) Lawyer  Communications Expert (Member) PR/Marketer  Nonprofit Expert (Member) Consultant  THAT'S IT!",0
"(add other experts as needed eg. personnel, etc.)",0
"However, don't forget, working group theory states that  any ""working group"" with more than seven people is no longer a group that works!",0
Here are their ten clear-cut ADVICE & ACCOUNTABILITY functions:  Comply with IRS Regulations  Hire strong Chief Executive Officer  Approve Meeting Agenda  Approve and Amend By-Laws  Choose and Review Independent Financial Audit (annual)  Choose and Review Independent Program Audit (annual)  Evaluate strong Chief Executive Officer  Attend Three Meetings per Year with Recorded Minutes  Support the CEOs Vision (not the boards vision)  10.,0
Provide CEO their expert advice  If it's time for your organization to become fully funded | strongly recommend that you join us for Major Gifts Ramp-Up.,0
"Over  14,500 nonprofit executives from across the U.S. have already attended.",0
THEY LOVE THESE EVENTS (and so do their  boards!),1
Why?,0
Because this fast-paced and provocative training have been customized for the audience in attendance.,0
Prepare to hear the truth in ways you've never experienced before.,1
You'll learn from the masters who defied convention and  challenged the false thinking that keeps charities broke.,0
"""Having served nonprofits for the past 40 years, | thought I'd seen everything!",0
Then | attended Major Gifts Ramp-Up New  York and experienced Jimmy LaRose's brilliant performance before 170 nonprofit executives.,0
"His unbounded enthusiasm,  comic timing, exceptional sense of theater and insights into nonprofit management will change the way you view yourself  and the raising of big gifts.",1
"This conference is a must-see, especially for those who think they, ve seen it all!"" - Carl Cox,  Habitat for Humanity  Who should attend?",1
"If you, re a CEO, CFO, COO, CDO, Executive Director, Development Director, Staff Member, Board  Member, Pastor, Trustee or Volunteer responsible for the financial health of a nonprofit, ministry or church then you'll want  to make sure you bring as many people as possible to this training.",0
Tuition for a quality capacity-building conference could cost up to $700 per guest.,0
We're thrilled to share that a group of  major donors have underwritten this event allowing us to offer tuition for ONE PERSON at $128 or UNLIMITED  REGISTRATIONS for only $248.,1
"That's right, every member of your team can come for only $248.",0
Please register today.,0
This event will reach capacity soon.,1
MISIT HERE to Get Started.,0
We believe in you.,0
We know that there are funds available to ensure your sustainability.,0
Let us show you how to access them  ASAP.,0
| look forward to meeting you personally.,0
Until then | remain.,0
"Sincerely Yours,  Stefanie Stark, CNC  National Development Institute  P.S.",0
Here's what you need to know about your financial problems: The river of philanthropy is both deep and wide and there  are millions of dollars in finance available to secure your important mission.,0
You are si  scribed to this email as bru  untroubled.org  Click here to modify your preferences or unsubscribe.,0
Free Shipping 55% Discount Special,0
"Stay Warm & Cozy and save big tim  IF you'd prefer not to receive future emails, Unsubscribe Here,  Instaheater | 23638 W. Lyons Avenue #468 - Newhall, CA 91321  Unsubscribe Here  6547 N Academy Boulevard #1170  80918 Colorado Springs CO",0
New_Survey_Waiting_for_SaskWatch!?,0
"Hello Panel Member,  Thank you for being a part of the SaskWatch panel!",0
Below please find a link to take a brand-new survey which will earn you thirty (30)  reward points.,1
The study should take you about 15 minutes to complete.,0
Note: This is an ongoing study and is open weekly to the first 75 panelists.,0
"If your  quota is full, you will be re-invited to the study again in the following weeks.",0
We  apologize for any inconvenience.,0
Your willingness to participate in the survey is  greatly appreciated.,0
"If the button does not work for you, please click on the link below, or copy and paste  it into your browser's address bar:  -  Remember that the minimum reward cashout threshold is 150 points  $15).",0
"To cash out or check the status of your reward points, simply log into the  SaskWatch website and type in your user name and password.",0
"You will find access  to the cashout and reward point total sections listed in the ""members only"" tab.",0
"Your  answers will remain completely confidential at all times, and your information will  not be sold or used for any other purpose than for participation in SaskWatch  surveys.",0
Reminder: a few details about the SaskWatch Reward Points System:  1.,0
Each point is worth $0.10  2.,0
Each survey will have a minimum point value of 10 points ($1) and up to 50  points ($5).,0
"At times, there may be surveys worth more points if they are  longer than 15 minutes in length.",0
We also offer sweepstakes surveys for cash  draws.,0
"The survey type will always be identified in the email invitations  Once you have accumulated a minimum of 150 points ($15), you may redeem  your points one of two ways: 1) you may get a cheque sent to your mailing  address or 2) you may choose a charity from our list to donate your cash to  instead of receiving a cheque  is continually adding local Saskatchewan-based and local affiliates of national  charities to our list of charity recipients.",0
As we develop partnerships with the  charities the list will continue to grow!,0
Connect with us:  Terms | Privacy | Contact Us | Unsubscribe  Po,0
I'AM SUFFERING FROM CANCER OF THE HEART,1
I'AM SUFFERING FROM CANCER OF THE HEART  Dear Friend.,1
"Greetings to you in the name of the Lord God Almighty am MRS NICOLE MAROIS From (Paris) France, but am based in Burkina Faso Africa for eight years now as a business woman dealing on gold exportation and cotton Sales.",1
But I have been suffering from this deadly disease called cancer for long and the doctor just said I have just few weeks to live.,1
"I know it will be difficult for you to believe my story now, but this is the situation I found myself in, it's not my desire to be on a sick bed today but God knows best,  Now that I am about to end the race like this, without any family Members and no child.",1
"I have $5.8 Million US DOLLARS in BANK OF AFRICA (B.O.A) Burkina Faso it's all my life savings, I instructed the Bank to give it to St Andrews Missionary and Home Kizito Orphanage in Burkina Faso.",0
"But my mind is not at rest because i do not trust them, I am writing this letter now through the help of my computer beside my sick bed.",1
"I will instruct the bank to transfer this fund to you as a foreigner but you have to promise me that you will take 40 Percent(%) of the total money for your personal use While 60 Percent (%) of the money will go to charity, Orphanage and less Privileges"" people in the street and helping the Needy.",0
"I grew up as an Orphan and I don't have anybody as my family member, just to Endeavour that the house of God is maintained.",1
Am doing this so that God will forgive my sins and accept my soul because this sickness has suffered me so much.,1
As soon as I receive your reply I shall give you the contact of the bank and I will also instruct my Bank Manager to issue you an authority letter that will prove you the present beneficiary of the money in the bank that is if you assure me that you will act accordingly as I Stated herein.,0
I look forward to getting a reply from you.,0
"Thanks and God bless you,  Mrs NICOLE MAROIS.",0
The Senior Citizen Curse: How this one trick can reverse the effect of memory loss,0
"Though bizarre, Harvard researchers have discovered a  shocking link between your sleep and the onset of Alzheimer's.",1
The big question is - do you sleep on your side or on your back?,0
"Because further research shows, ONE of these position:  is linked to the first signs of dementia.",1
"Sleeping In THIS Position Is Linked To Alzheimer:  To your health,  Dr. Will Mitchell, DOM, MS Nutrition  If you'd prefer not to receive future emails, Unsubscribe Here  rain Blueprint 321 N Central Expressway Suite 351 - McKinney, TX 75070  Unsubscribe Here  6547 N Academy Boulevard #1170  80918 Colorado Springs CO",0
Telegraphic Telex! ,0
Dear Customers; Happy New Year!,0
"We the Federal Reserve Bank officials were heading a meeting at the White House yesterday towards the situation of this funds delivery of a thing,when Mr. Williams from the Federal Reserve Bank of New York came out with his topic and opinions which later ended with a report on the cancellation of some of the beneficiaries whose according to him,did not make any attempt or show any interest in the funds assigned to them.",1
"He added that , it isn't the fault of the beneficiaries and also not the fault of the deliverers which he considered poor working class and organizing mentality as the cause of it.",0
"As an angry bird, he asked for the cancellation of any fund beneficiary who decided not to be replying his emails about this funds issue, he had it that, there seems to be no reason of keeping your emails on his phone since no other business that tied you both together except the funds from the UN and to be delivered by his bank.",1
"A list he presented which shows the number of beneficiaries he is going to attend,how much they are to receive, how to get it delivered, how many people who had received theirs, the ones who is yet to receive theirs, number of unbelievers, and the ones who is yet to be informed about the funds.",0
"Your information,phone number and email address was seen as #86 out of the #160 persons who suddenly stopped replying his emails.",0
His reports are too numerous to be written down here.,0
************************************************* I looked at the report and decided to sleep over it before passing out my judgement.,0
"The FBI got involved in the issues and according to what they said,most people lost confidence in the Federal Reserve Bank institution because:  1.They receives more emails about the funds more than expected.",1
2.They were made to believe that the yet to receive fund comes also from the other financial institution and not only the Federal Reserve Bank.,0
( But this is a very big lie!).,1
"************************************************* To end the long messages, Mr. John C Williams wrote a letter to the authority , seeking for the cancellation of your fund which he stated that he reason is that you are no longer responding to his emails, and for him to avoid been charged for an unexpected fine,he has no right to leave a rejected funds in his bank.",1
So you have to get back to me as soon as you received this email.,1
************************************************* Mr Jerome Powell Director Federal Reserve Bank,0
"Assalam alaikum,",0
"Assalam alaikum,  I am an active banker,  I saw your email address while browsing through the bank DTC Screen in my office yesterday.",0
now  I am in a better position to transfer about $8.3 million US Dollars into a foreign account.,0
"If you are willing and capable to work with me to receive this fund into a personal or company's account, I will give you the full detailed information.",0
No risk is involved as it will pass through normal banking procedures.,0
"Hence, I am inviting you for a business deal where this money can be transfer to your account which we will shared between us in the ratio of 50% for me,50% for you and both of us will share any expenses that will come during the release/transfer from our bank to your bank account, if you agree to my business proposal.",0
Further details of this Fund release and transfer will be forwarded to you as soon as I receive your detail Mail.,0
1)Your Full Names.,0
(2)Your country.,0
(3)Your Telephone (4)Your Occupation .,0
(5)Your Age.,0
(6) Your full Address.,0
I will use these detail information's to fill a release/transfer and arrange some documents on your behalf in our bank here as the beneficiary owner of this fund abandoned in our bank   I want you to reply urgently so I will give you full details on how this business transaction will be executed.,1
"Please listen, this is real and goes on in Banks all over the world without people knowing.",0
"Let us utilize this opportunity because it does not always come, A lot of customers open private accounts with different Banks without the knowledge of their families and when they die, the money will be lost to the Bank unless someone comes to claim it.",0
This is how a lot of Bank Directors make so much money silently.,0
"Also note I have the ability to conduct this transaction with total confidentiality with any company or individual involved, and both of us will share any expenses that will come during the release/transfer Anticipating your communication.",0
Please contact me through my private Email:  alhouttta@gmail.com  All THE BEST Thanks Alh Idriss Akim Outta,0
?UTF-8?Q?ReEFBC9AWashable_Surgical_Gown?,0
"Dear Friend,  Good day to you!",0
"Covid-19 is still spreading, no one can know when will be ended.",1
"PPE products not only necessary, but also should be reusable for save cost.",0
"With more than 20 years' production and international business experiences, our fabric surgical gown can Washable,  Reusable.",1
"And all our medical PPE (FFP2 mask,gown) products exporting to all over the world with CE, FDA approved and on the  White List of Chinese Customs.",0
We hope our products can reduce your 1/5 purchase cost exactly under the same quality conditions.,0
Welcomed to contact us for more information which will help for you business.,0
Beat Rgds  David JQ Lin / Director  1042360172@qq.com  +86 138 0169 5566,0
Keep Your Hot Coffee Or Beverage Warm All Morning Using All New HomeGoods Mug Warmer,0
"Finally,  Never  rFiave [To  Reheat  Your  Beverage  Again In  The  Mircowave!",0
"A mug warmer is a neat little electronic device, generally designed to be used at a desk, that heats and maintains the temperature of a cup of coffee.",0
"And when done well, this item is a game-changer for busy coffee loving individuals.",0
Why?,0
Because your coffee will never go cold again!,1
"Klien Attler  Network C  ive  589 Starlite, Idaho Falls  ID 834022307  Change Subscription Preference:",0
I Need Your Assistance,0
"Let me start by introducing myself my name is Mr.Kane, I am a banker i need your assistance from my section in the bank i discovered an abandoned sum of $11.6million dollars that belongs to one of our foreign customer who died along with his supposed next of kin since July 22, 2003.",0
I need your urgent assistance in transferring the fund into your private bank account.,1
"I want the bank to release the money to you as the relative and the next of kin to our deceased customer the Banking laws here does not allow such money to stay more than 19years,because the money will be recalled to the Bank treasury account as unclaimed fund.",0
Once the funds have been transferred to your nominated bank account we shall then share in the ratio of 60% for me and 40% for you by indicating your interest i will send you the full details on how the transfer will be executed.,0
Mr.Kane,0
OK.........................,0
"Dear Friend,  An oil business man made a fixed deposit of â¬15 MILLION Euros in my bank branch where I am a director and he died with his entire family in a plane crash  leaving behind no next of kin.",0
"I Propose to present you as next of kin to claim the funds,if interested contact me with your full name, and telephone number to reach you and most importantly, a confirmation of acceptance from you.",0
Mr Mohammed Saad,0
RE: AVMA Attendees Data Bank-2021,0
"Hi,  Hope you are doing well!",0
Would you be interested in acquiring American Veterinary Medical Association Attendees Data Bank-2021?,0
"List Includes:- Org-Name, First Name, Last Name, Contact Job Title,A Verified Email Address, Website URL, Mailing Address,  Phone Number, Fax Number, Industry and many more""}  Number of Contacts:- 9,875 Vet  .d Contacts.",0
"Cost $1,621  If you' re interested please let me know | will assist you with further details.",0
"Kind Regards,  Victoria Miller  Marketing Coordinator  If you do not wish to receive future emails from us, please reply as 'leave out'",0
Click Here To Claim 20% Off Your KN95 Masks!,0
"DotComProduct.com  Ir you'd prefer nat to receive future emails, Ur  be Here  Dot Com Products | 51d Earth City laza, Ste.",0
"235 | Earth City, MO 63045,",0
